temperature_C,wt_percent_Cu,wt_percent_Ni,wt_percent_Mn,wt_percent_P,fluence_n_cm2,flux_n_cm2_sec,Product Form_0,Product Form_1,Product Form_2,Product Form_3,Product Form_4,Product Form_5,Reactor Type_0,Reactor Type_1
265.0,0.13,0.64,1.55,0.008,1.25525e+20,52341400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.13,0.64,1.55,0.008,1.25525e+20,52341400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.13,0.64,1.55,0.008,1.75678e+20,73253900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.13,0.64,1.55,0.008,1.75678e+20,73253900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.751e+18,9311850000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.751e+18,9311850000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.751e+18,9311850000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,2.678e+18,14241700000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,2.678e+18,14241700000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,2.678e+18,14241700000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,2.678e+18,14241700000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,3.708e+18,10589400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,3.708e+18,10589400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,3.708e+18,10589400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,3.708e+18,10589400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.944e+18,14119300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.944e+18,14119300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.944e+18,14119300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.944e+18,14119300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.2772e+19,67921700000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.2772e+19,67921700000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.2772e+19,67921700000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,2.5441e+19,72655400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,2.5441e+19,72655400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.8719e+19,68736400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.8719e+19,68736400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.8719e+19,68736400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,4.8719e+19,68736400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.2566e+20,71785200000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.2566e+20,71785200000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.12,1.01,1.3,0.021,1.2566e+20,71785200000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.648e+18,8764090000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.648e+18,8764090000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.648e+18,8764090000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.648e+18,8764090000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,2.472e+18,13146100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,2.472e+18,13146100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,2.472e+18,13146100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,3.502e+18,10001100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,3.502e+18,10001100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,3.502e+18,10001100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,3.502e+18,10001100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,4.532e+18,12942700000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,4.532e+18,12942700000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,4.532e+18,12942700000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.1845e+19,62991900000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.1845e+19,62991900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.1845e+19,62991900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,2.369e+19,67654800000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,2.369e+19,67654800000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,2.369e+19,67654800000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,2.369e+19,67654800000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,4.5217e+19,63795500000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,4.5217e+19,63795500000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,4.5217e+19,63795500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,4.5217e+19,63795500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.1948e+20,68254800000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.05,0.75,1.43,0.008,1.1948e+20,68254800000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,9.33738e+18,3893500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,9.33738e+18,3893500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,4.63981e+19,19347100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,4.63981e+19,19347100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,1.0069e+20,41985500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,1.0069e+20,41985500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,1.55848e+20,64985300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.05,0.75,1.43,0.008,1.55848e+20,64985300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.545e+18,8216340000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.545e+18,8216340000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.545e+18,8216340000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.266e+18,12050600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.266e+18,12050600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.266e+18,12050600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.266e+18,12050600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,3.193e+18,9118690000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,3.193e+18,9118690000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,3.193e+18,9118690000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.223e+18,12060200000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.223e+18,12060200000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.223e+18,12060200000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.223e+18,12060200000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.0918e+19,58062100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.0918e+19,58062100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.0918e+19,58062100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.1733e+19,62065900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.1733e+19,62065900000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.1733e+19,62065900000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,2.1733e+19,62065900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,3.83121e+19,21359300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.1612e+19,58709300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.1612e+19,58709300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.1612e+19,58709300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,4.1612e+19,58709300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.1227e+20,64136000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.1227e+20,64136000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.07,0.83,1.57,0.015,1.1227e+20,64136000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,1.52093e+19,6341980000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,1.52093e+19,6341980000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,5.71794e+19,23842600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,5.71794e+19,23842600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,1.13204e+20,47203600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,1.13204e+20,47203600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,1.66244e+20,69320300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.07,0.83,1.57,0.015,1.66244e+20,69320300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.339e+18,7120830000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.339e+18,7120830000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.339e+18,7120830000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,2.06e+18,10955100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,2.06e+18,10955100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,2.06e+18,10955100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,2.884e+18,8236230000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,2.884e+18,8236230000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.811e+18,10883600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.811e+18,10883600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.811e+18,10883600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.811e+18,10883600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,9.888e+18,52584600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,9.888e+18,52584600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,9.888e+18,52584600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.9776e+19,56477000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.9776e+19,56477000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.9776e+19,56477000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.7801e+19,53332500000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.7801e+19,53332500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.7801e+19,53332500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.7801e+19,53332500000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.85047e+19,21320600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.85047e+19,21320600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,3.85047e+19,21320600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.0506e+20,60017100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.0506e+20,60017100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.11,0.8,1.29,0.007,1.0506e+20,60017100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,2.23327e+19,9312280000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,2.23327e+19,9312280000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,6.86346e+19,28619200000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,6.86346e+19,28619200000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,1.25525e+20,52341400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,1.25525e+20,52341400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,1.75678e+20,73253900000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.11,0.8,1.29,0.007,1.75678e+20,73253900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,6.64206e+18,3702990000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,6.64206e+18,3702990000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,7.60467e+18,4344290000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,7.60467e+18,4344290000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,9.33738e+18,5205650000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,9.33738e+18,5205650000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.29953e+19,7244980000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.29953e+19,7244980000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.81935e+19,10393300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.81935e+19,10393300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.8386e+19,10250300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.8386e+19,10250300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,2.33916e+19,13041000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,2.33916e+19,13041000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,3.77346e+19,21556500000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,3.77346e+19,21556500000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,4.59168e+19,25598900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,4.59168e+19,25598900000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,5.58318e+19,31894800000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,5.58318e+19,31894800000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,7.21963e+19,40249900000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,7.21963e+19,40249900000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,8.19187e+19,46797300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,8.19187e+19,46797300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.02134e+20,58345400000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.23,0.6,1.6,0.006,1.02134e+20,58345400000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,4.81308e+18,2006960000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,4.81308e+18,2006960000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,3.63869e+19,15172600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,3.63869e+19,15172600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,8.8272e+19,36807600000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,8.8272e+19,36807600000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,1.44778e+20,60369300000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
265.0,0.23,0.6,1.6,0.006,1.44778e+20,60369300000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.065,0.69,1.37,0.013,1.65e+19,95486100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
300.0,0.065,0.69,1.37,0.013,3.3e+19,95486100000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.065,0.69,1.37,0.013,6.58e+19,95196800000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
300.0,0.065,0.69,1.37,0.013,1.266e+20,69775100000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.21,0.75,0.0,0.02,2.32e+19,3000000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.21,0.75,0.0,0.02,2.41e+19,3100000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.21,0.75,0.0,0.018,2.47e+19,3200000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.21,0.75,0.0,0.022,2.5e+19,3200000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.19,0.75,0.0,0.015,2.23e+19,2900000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.19,0.75,0.0,0.015,2.47e+19,3200000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.2,0.76,0.0,0.004,2.55e+19,3300000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.2,0.76,0.0,0.005,2.54e+19,3300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.2,0.76,0.0,0.004,2.5e+19,3200000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.11,0.74,0.0,0.006,2.54e+19,3300000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.11,0.95,0.0,0.009,2.14e+19,4700000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.11,0.95,0.0,0.009,7.78e+19,4100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.1,1.21,0.0,0.005,2.04e+19,4500000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.1,1.21,0.0,0.005,8.26e+19,4400000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,1.56e+19,3400000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.09e+19,3100000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.24e+19,4200000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.46e+19,3200000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.47e+19,3200000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.52e+19,3300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.55e+19,3300000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.64e+19,3400000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.69e+19,3500000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.83e+19,3700000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,2.9e+19,3700000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,7.82e+19,2800000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,7.89e+19,4200000000000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
290.0,0.25,0.64,0.0,0.02,8.53e+19,4400000000000.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
